"Date","Sales","Type"
2011-08-12,1218764.94,"Actual"
2011-08-19,1200019.74,"Actual"
2011-08-26,1166479.51,"Actual"
2011-09-02,1468871.49,"Actual"
2011-09-09,1310087,"Actual"
2011-09-16,1159212.1,"Actual"
2011-09-23,1109105.92,"Actual"
2011-09-30,1120731.76,"Actual"
2011-10-07,1557314.58,"Actual"
2011-10-14,1220984.94,"Actual"
2011-10-21,1203172.05,"Actual"
2011-10-28,1242746.06,"Actual"
2011-11-04,1576654.67,"Actual"
2011-11-11,1402654.95,"Actual"
2011-11-18,1255081.22,"Actual"
2011-11-25,1929738.27,"Actual"
2011-12-02,1368130.35,"Actual"
2011-12-09,1467024.3,"Actual"
2011-12-16,1429954.66,"Actual"
2011-12-23,1796203.51,"Actual"
2011-12-30,1270036.53,"Actual"
2012-01-06,1466046.07,"Actual"
2012-01-13,1161190.29,"Actual"
2012-01-20,1129540.48,"Actual"
2012-01-27,1132948.48,"Actual"
2012-02-03,1531599.44,"Actual"
2012-02-10,1572966.15,"Actual"
2012-02-17,1501503.68,"Actual"
2012-02-24,1323487.91,"Actual"
2012-03-02,1451740.57,"Actual"
2012-03-09,1680764.06,"Actual"
2012-03-16,1337875.49,"Actual"
2012-03-23,1216059.41,"Actual"
2012-03-30,1209524.11,"Actual"
2012-04-06,1559592.79,"Actual"
2012-04-13,1290684.95,"Actual"
2012-04-20,1180797.2,"Actual"
2012-04-27,1170456.16,"Actual"
2012-05-04,1450628.85,"Actual"
2012-05-11,1264575.18,"Actual"
2012-05-18,1213310.45,"Actual"
2012-05-25,1151214.41,"Actual"
2012-06-01,1245480.95,"Actual"
2012-06-08,1440687.69,"Actual"
2012-06-15,1229760.97,"Actual"
2012-06-22,1180671.55,"Actual"
2012-06-29,1129031.98,"Actual"
2012-07-06,1500863.54,"Actual"
2012-07-13,1179915.04,"Actual"
2012-07-20,1149427.48,"Actual"
2012-07-27,1135035.09,"Actual"
2012-08-03,1376520.1,"Actual"
2012-08-10,1269113.41,"Actual"
2012-08-17,1184198.41,"Actual"
2012-08-24,1199309.59,"Actual"
2012-08-31,1227118.75,"Actual"
2012-09-07,1469693.99,"Actual"
2012-09-14,1124660.77,"Actual"
2012-09-21,1135340.19,"Actual"
2012-09-28,1129508.61,"Actual"
2012-10-05,1462941.03,"Actual"
2012-10-12,1205536.71,"Actual"
2012-10-19,1143724.48,"Actual"
2012-10-26,1213860.61,"Actual"
2010-02-05,538634.46,"Actual"
2010-02-12,529672.95,"Actual"
2010-02-19,542399.07,"Actual"
2010-02-26,488417.61,"Actual"
2010-03-05,535087.91,"Actual"
2010-03-12,519042.49,"Actual"
2010-03-19,496851.6,"Actual"
2010-03-26,552985.34,"Actual"
2010-04-02,599629.25,"Actual"
2010-04-09,569937.23,"Actual"
2010-04-16,509100.84,"Actual"
2010-04-23,505329.66,"Actual"
2010-04-30,501013.47,"Actual"
2010-05-07,568497.35,"Actual"
2010-05-14,518940.88,"Actual"
2010-05-21,502021.82,"Actual"
2010-05-28,577627.66,"Actual"
2010-06-04,588017.66,"Actual"
2010-06-11,540716.58,"Actual"
2010-06-18,558731.74,"Actual"
2010-06-25,585548.79,"Actual"
2010-07-02,581473.55,"Actual"
2010-07-09,563449.43,"Actual"
2010-07-16,512292.01,"Actual"
2010-07-23,506502.09,"Actual"
2010-07-30,509872.77,"Actual"
2010-08-06,519787.93,"Actual"
2010-08-13,495269,"Actual"
2010-08-20,531640.19,"Actual"
2010-08-27,545766.13,"Actual"
2010-09-03,579272.38,"Actual"
2010-09-10,491290.37,"Actual"
2010-09-17,463752.89,"Actual"
2010-09-24,465338.41,"Actual"
2010-10-01,474698.01,"Actual"
2010-10-08,530059.06,"Actual"
2010-10-15,483011.69,"Actual"
2010-10-22,505221.17,"Actual"
2010-10-29,527058.59,"Actual"
2010-11-05,521002.97,"Actual"
2010-11-12,524450.7,"Actual"
2010-11-19,508174.55,"Actual"
2010-11-26,975268.91,"Actual"
2010-12-03,642678.53,"Actual"
2010-12-10,713834.74,"Actual"
2010-12-17,850538.25,"Actual"
2010-12-24,1130926.79,"Actual"
2010-12-31,465992.02,"Actual"
2011-01-07,455952.18,"Actual"
2011-01-14,426905.26,"Actual"
2011-01-21,445134.15,"Actual"
2011-01-28,410426.97,"Actual"
2011-02-04,504126.89,"Actual"
2011-02-11,550387.78,"Actual"
2011-02-18,542529.21,"Actual"
2011-02-25,483660.15,"Actual"
2011-03-04,536031.67,"Actual"
2011-03-11,493430.45,"Actual"
2011-03-18,493653.43,"Actual"
2011-03-25,478773.05,"Actual"
2011-04-01,475615.26,"Actual"
2011-04-08,505304.33,"Actual"
2011-04-15,518245.97,"Actual"
2011-04-22,589252.69,"Actual"
2011-04-29,493078.64,"Actual"
2011-05-06,534372.53,"Actual"
2011-05-13,549551.02,"Actual"
2011-05-20,492932.51,"Actual"
2011-05-27,550735.64,"Actual"
2011-06-03,598251.57,"Actual"
2011-06-10,558431.44,"Actual"
2011-06-17,536914.17,"Actual"
2011-06-24,545368.17,"Actual"
2011-07-01,567114.6,"Actual"
2011-07-08,547586.07,"Actual"
2011-07-15,505246.15,"Actual"
2011-07-22,507335.75,"Actual"
2011-07-29,474653.06,"Actual"
2011-08-05,503486.37,"Actual"
2011-08-12,471311.5,"Actual"
2011-08-19,498056,"Actual"
2011-08-26,608294.98,"Actual"
2011-09-02,497085.91,"Actual"
2011-09-09,505406.72,"Actual"
2011-09-16,474129.35,"Actual"
2011-09-23,475696.37,"Actual"
2011-09-30,446516.26,"Actual"
2011-10-07,514993,"Actual"
2011-10-14,475776.45,"Actual"
2011-10-21,505068.22,"Actual"
2011-10-28,515119.64,"Actual"
2011-11-04,620735.72,"Actual"
2011-11-11,531600.62,"Actual"
2011-11-18,504601.29,"Actual"
2011-11-25,913165.19,"Actual"
2011-12-02,579874.22,"Actual"
2011-12-09,633240.53,"Actual"
2011-12-16,736805.66,"Actual"
2011-12-23,1016637.39,"Actual"
2011-12-30,551743.05,"Actual"
2012-01-06,469773.85,"Actual"
2012-01-13,444756.37,"Actual"
2012-01-20,446863.31,"Actual"
2012-01-27,395987.24,"Actual"
2012-02-03,493159.35,"Actual"
2012-02-10,545840.05,"Actual"
2012-02-17,559606.91,"Actual"
2012-02-24,488782.63,"Actual"
2012-03-02,500801.72,"Actual"
2012-03-09,504750.35,"Actual"
2012-03-16,489293.72,"Actual"
2012-03-23,517408.48,"Actual"
2012-03-30,504566.28,"Actual"
2012-04-06,633826.55,"Actual"
2012-04-13,520493.83,"Actual"
2012-04-20,525200.59,"Actual"
2012-04-27,497250.22,"Actual"
2012-05-04,504963.84,"Actual"
2012-05-11,529707.87,"Actual"
2012-05-18,543706.04,"Actual"
2012-05-25,549665.67,"Actual"
2012-06-01,576252.35,"Actual"
2012-06-08,554093.15,"Actual"
2012-06-15,552338.76,"Actual"
2012-06-22,581854.5,"Actual"
2012-06-29,555954.13,"Actual"
2012-07-06,578832.41,"Actual"
2012-07-13,514709.76,"Actual"
2012-07-20,506705.36,"Actual"
2012-07-27,475158.24,"Actual"
2012-08-03,504754.74,"Actual"
2012-08-10,518628.42,"Actual"
2012-08-17,416881.66,"Actual"
2012-08-24,615026.15,"Actual"
2012-08-31,545844.91,"Actual"
2012-09-07,540811.85,"Actual"
2012-09-14,475127.18,"Actual"
2012-09-21,489079.23,"Actual"
2012-09-28,489674.23,"Actual"
2012-10-05,520632.8,"Actual"
2012-10-12,513737,"Actual"
2012-10-19,516909.24,"Actual"
2012-10-26,534970.68,"Actual"
2010-02-05,465108.52,"Actual"
2010-02-12,497374.57,"Actual"
2010-02-19,463513.26,"Actual"
2010-02-26,472330.71,"Actual"
2010-03-05,472591.07,"Actual"
2010-03-12,468189.93,"Actual"
2010-03-19,445736.36,"Actual"
2010-03-26,442457.35,"Actual"
2010-04-02,457884.06,"Actual"
2010-04-09,454800.96,"Actual"
2010-04-16,471054.16,"Actual"
2010-04-23,462454.39,"Actual"
2010-04-30,456140.34,"Actual"
2010-05-07,457883.94,"Actual"
2010-05-14,461868.09,"Actual"
2010-05-21,455751.84,"Actual"
2010-05-28,462474.16,"Actual"
2010-06-04,458343.7,"Actual"
2010-06-11,445530.16,"Actual"
2010-06-18,447727.52,"Actual"
2010-06-25,453210.24,"Actual"
2010-07-02,450337.47,"Actual"
2010-07-09,436293.4,"Actual"
2010-07-16,438068.71,"Actual"
2010-07-23,440491.33,"Actual"
2010-07-30,437893.76,"Actual"
2010-08-06,441407.06,"Actual"
2010-08-13,444160.07,"Actual"
2010-08-20,447139.8,"Actual"
2010-08-27,443810.78,"Actual"
2010-09-03,461548.98,"Actual"
2010-09-10,455162.92,"Actual"
2010-09-17,462058.19,"Actual"
2010-09-24,448392.17,"Actual"
2010-10-01,445475.3,"Actual"
2010-10-08,462080.47,"Actual"
2010-10-15,453943.89,"Actual"
2010-10-22,459631.74,"Actual"
2010-10-29,438334.39,"Actual"
2010-11-05,484661.87,"Actual"
2010-11-12,431266.64,"Actual"
2010-11-19,423707.69,"Actual"
2010-11-26,462732.36,"Actual"
2010-12-03,407112.22,"Actual"
2010-12-10,428631.91,"Actual"
2010-12-17,445332.28,"Actual"
2010-12-24,519354.88,"Actual"
2010-12-31,397631.02,"Actual"
2011-01-07,451077.21,"Actual"
2011-01-14,465408.72,"Actual"
2011-01-21,439132.62,"Actual"
2011-01-28,425989.04,"Actual"
2011-02-04,490970.95,"Actual"
2011-02-11,470921.24,"Actual"
2011-02-18,417070.51,"Actual"
2011-02-25,432687.97,"Actual"
2011-03-04,443334.71,"Actual"
2011-03-11,438529.81,"Actual"
2011-03-18,425470.84,"Actual"
2011-03-25,431754.01,"Actual"
2011-04-01,437926.79,"Actual"
2011-04-08,443889.5,"Actual"
2011-04-15,426666.92,"Actual"
2011-04-22,445358.73,"Actual"
2011-04-29,423687.2,"Actual"
2011-05-06,438789.52,"Actual"
2011-05-13,424614.59,"Actual"
2011-05-20,435102.2,"Actual"
2011-05-27,429305.82,"Actual"
2011-06-03,432808.48,"Actual"
2011-06-10,424697.05,"Actual"
2011-06-17,435481.03,"Actual"
2011-06-24,422715.74,"Actual"
2011-07-01,428782.38,"Actual"
2011-07-08,419764.37,"Actual"
2011-07-15,420515.63,"Actual"
2011-07-22,423441.76,"Actual"
2011-07-29,414245.96,"Actual"
2011-08-05,431798.64,"Actual"
2011-08-12,412224.67,"Actual"
2011-08-19,414450.61,"Actual"
2011-08-26,387944.83,"Actual"
2011-09-02,369722.32,"Actual"
2011-09-09,370897.82,"Actual"
2011-09-16,382914.66,"Actual"
2011-09-23,391837.56,"Actual"
2011-09-30,387001.13,"Actual"
2011-10-07,417528.26,"Actual"
2011-10-14,410711.99,"Actual"
2011-10-21,428958.53,"Actual"
2011-10-28,426151.88,"Actual"
2011-11-04,432359.04,"Actual"
2011-11-11,409686.63,"Actual"
2011-11-18,436462.63,"Actual"
2011-11-25,452163.93,"Actual"
2011-12-02,412385.75,"Actual"
2011-12-09,436741.02,"Actual"
2011-12-16,441265.08,"Actual"
2011-12-23,492022.68,"Actual"
2011-12-30,376777.45,"Actual"
2012-01-06,457030.86,"Actual"
2012-01-13,447023.91,"Actual"
2012-01-20,438760.62,"Actual"
2012-01-27,433037.66,"Actual"
2012-02-03,434080.74,"Actual"
2012-02-10,451365.99,"Actual"
2012-02-17,435109.11,"Actual"
2012-02-24,425215.71,"Actual"
2012-03-02,438640.61,"Actual"
2012-03-09,446617.89,"Actual"
2012-03-16,413617.45,"Actual"
2012-03-23,430222.97,"Actual"
2012-03-30,449603.91,"Actual"
2012-04-06,461511.92,"Actual"
2012-04-13,428784.7,"Actual"
2012-04-20,462909.41,"Actual"
2012-04-27,433744.83,"Actual"
2012-05-04,454477.54,"Actual"
2012-05-11,436070.45,"Actual"
2012-05-18,460945.14,"Actual"
2012-05-25,449355.91,"Actual"
2012-06-01,427021.18,"Actual"
2012-06-08,437222.94,"Actual"
2012-06-15,438523.24,"Actual"
2012-06-22,428554.63,"Actual"
2012-06-29,423192.4,"Actual"
2012-07-06,440553.42,"Actual"
2012-07-13,417640.34,"Actual"
2012-07-20,427491.04,"Actual"
2012-07-27,424581.17,"Actual"
2012-08-03,425136.55,"Actual"
2012-08-10,430878.28,"Actual"
2012-08-17,423351.15,"Actual"
2012-08-24,425296.65,"Actual"
2012-08-31,439132.5,"Actual"
2012-09-07,433565.77,"Actual"
2012-09-14,437773.31,"Actual"
2012-09-21,443891.64,"Actual"
2012-09-28,425410.04,"Actual"
2012-10-05,446751.45,"Actual"
2012-10-12,434593.26,"Actual"
2012-10-19,437537.29,"Actual"
2012-10-26,439424.5,"Actual"
2010-02-05,1469252.05,"Actual"
2010-02-12,1543947.23,"Actual"
2010-02-19,1473386.75,"Actual"
2010-02-26,1344354.41,"Actual"
2010-03-05,1384870.51,"Actual"
2010-03-12,1366193.35,"Actual"
2010-03-19,1332261.01,"Actual"
2010-03-26,1229635.7,"Actual"
2010-04-02,1357600.68,"Actual"
2010-04-09,1395710.09,"Actual"
2010-04-16,1367448.28,"Actual"
2010-04-23,1280465.8,"Actual"
2010-04-30,1243200.24,"Actual"
2010-05-07,1381796.8,"Actual"
2010-05-14,1287288.59,"Actual"
2010-05-21,1337405.6,"Actual"
2010-05-28,1309437.17,"Actual"
2010-06-04,1427624.5,"Actual"
2010-06-11,1377092.33,"Actual"
2010-06-18,1368090.08,"Actual"
2010-06-25,1303523.73,"Actual"
2010-07-02,1311704.92,"Actual"
2010-07-09,1315118.4,"Actual"
2010-07-16,1335433.72,"Actual"
2010-07-23,1276031.84,"Actual"
2010-07-30,1231993.14,"Actual"
2010-08-06,1352401.08,"Actual"
2010-08-13,1327719.34,"Actual"
2010-08-20,1376571.21,"Actual"
2010-08-27,1326621.98,"Actual"
2010-09-03,1302047.48,"Actual"
2010-09-10,1308179.02,"Actual"
2010-09-17,1294105.01,"Actual"
2010-09-24,1230250.25,"Actual"
2010-10-01,1213981.64,"Actual"
2010-10-08,1300131.68,"Actual"
2010-10-15,1265852.43,"Actual"
2010-10-22,1262289.29,"Actual"
2010-10-29,1257921.28,"Actual"
2010-11-05,1324455.72,"Actual"
2010-11-12,1352780.76,"Actual"
2010-11-19,1359158.57,"Actual"
2010-11-26,1858856.06,"Actual"
2010-12-03,1338716.37,"Actual"
2010-12-10,1475685.1,"Actual"
2010-12-17,1714667,"Actual"
2010-12-24,2068942.97,"Actual"
2010-12-31,1198071.6,"Actual"
2011-01-07,1311986.87,"Actual"
2011-01-14,1350730.31,"Actual"
2011-01-21,1344167.13,"Actual"
2011-01-28,1254955.68,"Actual"
2011-02-04,1443206.46,"Actual"
2011-02-11,1539230.32,"Actual"
2011-02-18,1539063.91,"Actual"
2011-02-25,1365678.22,"Actual"
2011-03-04,1412721.18,"Actual"
2011-03-11,1405572.93,"Actual"
2011-03-18,1425559.02,"Actual"
2011-03-25,1357036.1,"Actual"
2011-04-01,1344890.73,"Actual"
2011-04-08,1416790.17,"Actual"
2011-04-15,1408464.08,"Actual"
2011-04-22,1461393.91,"Actual"
2011-04-29,1331137.96,"Actual"
2011-05-06,1388755.61,"Actual"
2011-05-13,1408118.22,"Actual"
2011-05-20,1387365.19,"Actual"
2011-05-27,1342273.64,"Actual"
2011-06-03,1430348.1,"Actual"
2011-06-10,1425299.37,"Actual"
2011-06-17,1491039.14,"Actual"
2011-06-24,1375962.46,"Actual"
2011-07-01,1371889.27,"Actual"
2011-07-08,1423144.47,"Actual"
2011-07-15,1415473.91,"Actual"
2011-07-22,1401944.8,"Actual"
2011-07-29,1308122.15,"Actual"
2011-08-05,1428993.33,"Actual"
2011-08-12,1443311.49,"Actual"
2011-08-19,1487542.53,"Actual"
2011-08-26,1417267.07,"Actual"
2011-09-02,1385769.03,"Actual"
2011-09-09,1376670.27,"Actual"
2011-09-16,1363460.86,"Actual"
2011-09-23,1347607.74,"Actual"
2011-09-30,1285534.74,"Actual"
2011-10-07,1427383.24,"Actual"
2011-10-14,1378340.18,"Actual"
2011-10-21,1409310.4,"Actual"
2011-10-28,1346862.72,"Actual"
2011-11-04,1426405.46,"Actual"
2011-11-11,1444783.64,"Actual"
2011-11-18,1445174.79,"Actual"
2011-11-25,1934099.65,"Actual"
2011-12-02,1388809.43,"Actual"
2011-12-09,1556798.94,"Actual"
2011-12-16,1611196.61,"Actual"
2011-12-23,2026176.14,"Actual"
2011-12-30,1355405.95,"Actual"
2012-01-06,1401232.52,"Actual"
2012-01-13,1377485.12,"Actual"
2012-01-20,1372504.9,"Actual"
2012-01-27,1259941.48,"Actual"
2012-02-03,1391479.91,"Actual"
2012-02-10,1527688.58,"Actual"
2012-02-17,1570813.52,"Actual"
2012-02-24,1392543.37,"Actual"
2012-03-02,1427881.22,"Actual"
2012-03-09,1439034.86,"Actual"
2012-03-16,1481728.13,"Actual"
2012-03-23,1365824.97,"Actual"
2012-03-30,1318854.22,"Actual"
2012-04-06,1496169.81,"Actual"
2012-04-13,1407842.91,"Actual"
2012-04-20,1407036.59,"Actual"
2012-04-27,1311352.25,"Actual"
2012-05-04,1391257.28,"Actual"
2012-05-11,1392938.06,"Actual"
2012-05-18,1441473.82,"Actual"
2012-05-25,1397094.26,"Actual"
2012-06-01,1404516.29,"Actual"
2012-06-08,1443285.79,"Actual"
2012-06-15,1431003.43,"Actual"
2012-06-22,1394065.76,"Actual"
2012-06-29,1349202.25,"Actual"
2012-07-06,1458059.42,"Actual"
2012-07-13,1374301.34,"Actual"
2012-07-20,1392395.2,"Actual"
2012-07-27,1303732.36,"Actual"
2012-08-03,1390174.63,"Actual"
2012-08-10,1386472.59,"Actual"
2012-08-17,1410181.7,"Actual"
2012-08-24,1379783.21,"Actual"
2012-08-31,1373651.49,"Actual"
2012-09-07,1358111.62,"Actual"
2012-09-14,1327705.44,"Actual"
2012-09-21,1373064.87,"Actual"
2012-09-28,1279080.58,"Actual"
2012-10-05,1363365.05,"Actual"
2012-10-12,1401113.42,"Actual"
2012-10-19,1378730.45,"Actual"
2012-10-26,1340232.55,"Actual"
2010-02-05,1087616.19,"Actual"
2010-02-12,1123566.12,"Actual"
2010-02-19,1082559.06,"Actual"
2010-02-26,1053247.1,"Actual"
2010-03-05,1066566.74,"Actual"
2010-03-12,1093319.37,"Actual"
2010-03-19,1059781.78,"Actual"
2010-03-26,1076021.58,"Actual"
2010-04-02,1131732.94,"Actual"
2010-04-09,1095889.22,"Actual"
2010-04-16,1082763.27,"Actual"
2010-04-23,1072474.8,"Actual"
2010-04-30,1066792.63,"Actual"
2010-05-07,1133657.58,"Actual"
2010-05-14,1079314.52,"Actual"
2010-05-21,1143819.35,"Actual"
2010-05-28,1205662.85,"Actual"
2010-06-04,1149234.96,"Actual"
2010-06-11,1192074.09,"Actual"
2010-06-18,1150191.72,"Actual"
2010-06-25,1124763.74,"Actual"
2010-07-02,1187988.64,"Actual"
2010-07-09,1077253.67,"Actual"
2010-07-16,1120172.24,"Actual"
2010-07-23,1109574.11,"Actual"
2010-07-30,1065350.56,"Actual"
2010-08-06,1144552.09,"Actual"
2010-08-13,1157975.68,"Actual"
2010-08-20,1189887.86,"Actual"
2010-08-27,1140501.03,"Actual"
2010-09-03,1095932.51,"Actual"
2010-09-10,1028635.39,"Actual"
2010-09-17,1043962.36,"Actual"
2010-09-24,1067432.1,"Actual"
2010-10-01,1061089.56,"Actual"
2010-10-08,1085483.44,"Actual"
2010-10-15,1096692.88,"Actual"
2010-10-22,1102185,"Actual"
2010-10-29,1115138.51,"Actual"
2010-11-05,1063056.21,"Actual"
2010-11-12,1141019.11,"Actual"
2010-11-19,1150729.89,"Actual"
2010-11-26,1634635.86,"Actual"
2010-12-03,1200892.56,"Actual"
2010-12-10,1377322.73,"Actual"
2010-12-17,1557776.1,"Actual"
2010-12-24,1949183.14,"Actual"
2010-12-31,955463.84,"Actual"
2011-01-07,1046416.17,"Actual"
2011-01-14,1028206.51,"Actual"
2011-01-21,1078348.91,"Actual"
2011-01-28,1006814.85,"Actual"
2011-02-04,1070457.8,"Actual"
2011-02-11,1124357.2,"Actual"
2011-02-18,1183528.58,"Actual"
2011-02-25,1054754.67,"Actual"
2011-03-04,1106847.62,"Actual"
2011-03-11,1101458.21,"Actual"
2011-03-18,1100765.5,"Actual"
2011-03-25,1068719.22,"Actual"
2011-04-01,1051121.02,"Actual"
2011-04-08,1102975.59,"Actual"
2011-04-15,1120508.14,"Actual"
2011-04-22,1210602.91,"Actual"
2011-04-29,1107494.55,"Actual"
2011-05-06,1181793.55,"Actual"
2011-05-13,1138162.76,"Actual"
2011-05-20,1145084.76,"Actual"
2011-05-27,1175447.49,"Actual"
2011-06-03,1167757,"Actual"
2011-06-10,1239741.34,"Actual"
2011-06-17,1192031.38,"Actual"
2011-06-24,1163869.52,"Actual"
2011-07-01,1199845.29,"Actual"
2011-07-08,1110244.52,"Actual"
2011-07-15,1144254.26,"Actual"
2011-07-22,1185674.48,"Actual"
2011-07-29,1169988.62,"Actual"
2011-08-05,1201694.14,"Actual"
2011-08-12,1206795.74,"Actual"
2011-08-19,1221318.17,"Actual"
2011-08-26,1183740.91,"Actual"
2011-09-02,1152117.5,"Actual"
2011-09-09,1128237.3,"Actual"
2011-09-16,1142499.25,"Actual"
2011-09-23,1116140.29,"Actual"
2011-09-30,1088943.98,"Actual"
2011-10-07,1149448.02,"Actual"
2011-10-14,1175420.26,"Actual"
2011-10-21,1151258.74,"Actual"
2011-10-28,1185391.96,"Actual"
2011-11-04,1204628.28,"Actual"
2011-11-11,1182733,"Actual"
2011-11-18,1181651.55,"Actual"
2011-11-25,1684468.66,"Actual"
2011-12-02,1179773.88,"Actual"
2011-12-09,1415746.91,"Actual"
2011-12-16,1556017.91,"Actual"
2011-12-23,1959526.96,"Actual"
2011-12-30,1102367.65,"Actual"
2012-01-06,1099937.25,"Actual"
2012-01-13,1071598.36,"Actual"
2012-01-20,1080012.04,"Actual"
2012-01-27,1051864.6,"Actual"
2012-02-03,1156826.31,"Actual"
2012-02-10,1129422.86,"Actual"
2012-02-17,1243812.59,"Actual"
2012-02-24,1091822.72,"Actual"
2012-03-02,1153332.89,"Actual"
2012-03-09,1124537.97,"Actual"
2012-03-16,1138101.18,"Actual"
2012-03-23,1146632.46,"Actual"
2012-03-30,1108686.87,"Actual"
2012-04-06,1270577.01,"Actual"
2012-04-13,1171834.47,"Actual"
2012-04-20,1121405.91,"Actual"
2012-04-27,1126962.44,"Actual"
2012-05-04,1187384.53,"Actual"
2012-05-11,1187051.07,"Actual"
2012-05-18,1177539.71,"Actual"
2012-05-25,1232784.22,"Actual"
2012-06-01,1157557.79,"Actual"
2012-06-08,1246322.44,"Actual"
2012-06-15,1234759.54,"Actual"
2012-06-22,1196880.11,"Actual"
2012-06-29,1178211.81,"Actual"
2012-07-06,1214183.97,"Actual"
2012-07-13,1141184.66,"Actual"
2012-07-20,1167829.33,"Actual"
2012-07-27,1144901.52,"Actual"
2012-08-03,1183571.35,"Actual"
2012-08-10,1227469.2,"Actual"
2012-08-17,1261306.37,"Actual"
2012-08-24,1272809.11,"Actual"
2012-08-31,1183979.27,"Actual"
2012-09-07,1126685.95,"Actual"
2012-09-14,1156377.47,"Actual"
2012-09-21,1159119.6,"Actual"
2012-09-28,1157111.15,"Actual"
2012-10-05,1202775.24,"Actual"
2012-10-12,1176681.31,"Actual"
2012-10-19,1199292.06,"Actual"
2012-10-26,1219979.29,"Actual"
2010-02-05,274593.43,"Actual"
2010-02-12,294882.83,"Actual"
2010-02-19,296850.83,"Actual"
2010-02-26,284052.77,"Actual"
2010-03-05,291484.89,"Actual"
2010-03-12,312161,"Actual"
2010-03-19,282235.73,"Actual"
2010-03-26,262893.76,"Actual"
2010-04-02,274634.52,"Actual"
2010-04-09,325201.05,"Actual"
2010-04-16,307779.64,"Actual"
2010-04-23,263263.02,"Actual"
2010-04-30,275883.23,"Actual"
2010-05-07,326870.13,"Actual"
2010-05-14,331173.51,"Actual"
2010-05-21,294264.2,"Actual"
2010-05-28,279246.33,"Actual"
2010-06-04,285100,"Actual"
2010-06-11,310800.79,"Actual"
2010-06-18,272399.08,"Actual"
2010-06-25,259419.91,"Actual"
2010-07-02,267495.76,"Actual"
2010-07-09,302423.93,"Actual"
2010-07-16,280937.84,"Actual"
2010-07-23,252734.31,"Actual"
2010-07-30,242047.03,"Actual"
2010-08-06,262789.95,"Actual"
2010-08-13,265367.51,"Actual"
2010-08-20,230519.49,"Actual"
2010-08-27,224031.19,"Actual"
2010-09-03,237405.82,"Actual"
2010-09-10,272834.88,"Actual"
2010-09-17,246277.18,"Actual"
2010-09-24,231976.84,"Actual"
2010-10-01,224294.39,"Actual"
2010-10-08,266484.19,"Actual"
2010-10-15,251732.92,"Actual"
2010-10-22,234175.92,"Actual"
2010-10-29,213538.32,"Actual"
2010-11-05,246124.61,"Actual"
2010-11-12,272803.94,"Actual"
2010-11-19,224639.76,"Actual"
2010-11-26,240044.57,"Actual"
2010-12-03,209986.25,"Actual"
2010-12-10,253050.1,"Actual"
2010-12-17,238875.26,"Actual"
2010-12-24,249246.8,"Actual"
2010-12-31,219804.85,"Actual"
2011-01-07,243948.82,"Actual"
2011-01-14,259527.75,"Actual"
2011-01-21,244856.44,"Actual"
2011-01-28,231155.9,"Actual"
2011-02-04,234218.03,"Actual"
2011-02-11,276198.74,"Actual"
2011-02-18,252349.6,"Actual"
2011-02-25,242901.21,"Actual"
2011-03-04,245435.8,"Actual"
2011-03-11,270921.44,"Actual"
2011-03-18,247234.47,"Actual"
2011-03-25,238084.08,"Actual"
2011-04-01,232769.09,"Actual"
2011-04-08,271924.73,"Actual"
2011-04-15,275749.56,"Actual"
2011-04-22,248603.3,"Actual"
2011-04-29,248561.86,"Actual"
2011-05-06,257031.19,"Actual"
2011-05-13,279466.87,"Actual"
2011-05-20,239206.26,"Actual"
2011-05-27,239431.85,"Actual"
2011-06-03,243477.03,"Actual"
2011-06-10,258427.39,"Actual"
2011-06-17,238172.66,"Actual"
2011-06-24,238433.53,"Actual"
2011-07-01,226702.36,"Actual"
2011-07-08,262717.71,"Actual"
2011-07-15,265003.47,"Actual"
2011-07-22,238915.05,"Actual"
2011-07-29,224806.96,"Actual"
2011-08-05,242456.39,"Actual"
2011-08-12,274721.85,"Actual"
2011-08-19,242771.37,"Actual"
2011-08-26,237095.82,"Actual"
2011-09-02,239198.36,"Actual"
2011-09-09,281842.28,"Actual"
2011-09-16,262407.57,"Actual"
2011-09-23,234793.12,"Actual"
2011-09-30,229731.98,"Actual"
2011-10-07,262159.13,"Actual"
2011-10-14,272487.33,"Actual"
2011-10-21,233543.08,"Actual"
2011-10-28,231319.96,"Actual"
2011-11-04,236157.12,"Actual"
2011-11-11,271961.04,"Actual"
